s,564.859,419.637,354,837,837,floo2.png,
s,643.221,442.026,336,837,837,floo2.png,
s,3061.25,497.999,336,837,837,floo2.png,
s,4516.55,833.836,336,837,837,floo2.png,
s,3766.51,2412.27,339,837,837,floo2.png,
s,4662.08,4528.05,333,837,837,floo2.png,
s,5356.14,4897.47,348,837,837,floo2.png,
s,5400.92,4942.25,333,837,837,floo2.png,
s,5378.53,3229.48,342,837,837,floo2.png,
s,4908.36,1942.1,339,837,837,floo2.png,
s,4449.38,1248.04,342,837,837,floo2.png,
s,3553.81,1483.12,342,837,837,floo2.png,
s,2826.16,2860.06,318,837,837,floo2.png,
s,2266.44,4169.82,330,837,837,floo2.png,
s,1527.59,3598.9,336,837,837,floo2.png,
s,2143.29,3542.92,336,837,837,floo2.png,
s,1012.64,5054.19,330,1441,1118,Decal.png,
s,2232.85,5110.17,333,1441,1118,Decal.png,
s,3419.48,5311.67,345,1441,1118,Decal.png,
s,4438.18,5065.39,333,1441,1118,Decal.png,
s,4371.02,4091.46,345,1441,1118,Decal.png,
s,3934.43,3139.92,333,1441,1118,Decal.png,
s,2210.46,2636.16,330,1441,1118,Decal.png,
s,1337.28,2546.61,333,1441,1118,Decal.png,
s,1180.56,1348.79,321,1441,1118,Decal.png,
s,3553.81,956.977,300,1441,1118,Decal.png,
s,5165.83,1337.59,315,1441,1118,Decal.png,
s,5053.89,1684.62,312,1441,1118,Decal.png,
s,4897.16,531.583,318,1441,1118,Decal.png,
s,3206.78,2110.02,279,1441,1118,Decal.png,
s,2535.1,3878.76,0,1441,1118,Decal.png,
s,5438.88,1245.52,0,837,837,floo2.png,
s,4951.91,1489.01,0,837,837,floo2.png,
s,1742.28,2407.62,0,837,837,floo2.png,
s,989.679,2296.95,0,837,837,floo2.png,
s,1211.03,913.486,0,570,233,Wall.png,
s,1432.38,913.486,0,570,233,Wall.png,
s,2871.19,913.486,0,570,233,Wall.png,
s,4309.99,913.486,0,570,233,Wall.png,
s,5084.73,913.486,0,570,233,Wall.png,
s,3313.89,913.486,0,570,233,Wall.png,
s,1875.09,913.486,0,570,233,Wall.png,
s,878.999,913.486,0,570,233,Wall.png,
s,1985.77,913.486,0,570,233,Wall.png,
s,2539.15,913.486,0,570,233,Wall.png,
s,3313.89,913.486,0,570,233,Wall.png,
s,4088.63,913.486,0,570,233,Wall.png,
s,4309.99,913.486,0,570,233,Wall.png,
s,4863.37,913.486,0,570,233,Wall.png,
s,5195.4,913.486,0,570,233,Wall.png,
s,4199.31,913.486,0,570,233,Wall.png,
s,3313.89,913.486,0,570,233,Wall.png,
s,3313.89,913.486,0,570,233,Wall.png,
s,3649.49,911.512,0,570,233,Wall.png,
s,661.484,1184.53,270,570,233,Wall.png,
s,694.484,1744.8,81,570,233,Wall.png,
s,823.484,2272.87,72,570,233,Wall.png,
s,1327.48,2833.01,192,570,233,Wall.png,
s,1873.48,2882.83,180,570,233,Wall.png,
s,2410.48,2898.41,0,570,233,Wall.png,
s,661.999,910.524,0,125,125,corner.png,
s,1304.41,910.524,0,125,125,corner.png,
s,2731.99,910.524,0,125,125,corner.png,
s,1732.68,910.524,0,125,125,corner.png,
s,2160.96,910.524,0,125,125,corner.png,
s,3303.02,910.524,0,125,125,corner.png,
s,3802.67,910.524,0,125,125,corner.png,
s,4445.08,910.524,0,125,125,corner.png,
s,5016.11,910.524,0,125,125,corner.png,
s,5515.76,910.524,0,125,125,corner.png,
s,654.86,1488.69,0,125,125,corner.png,
s,747.653,1988.34,348,125,125,corner.png,
s,926.1,2523.68,342,125,125,corner.png,
s,1097.41,2780.65,21,125,125,corner.png,
s,1589.92,2901.99,6,125,125,corner.png,
s,2125.26,2901.99,0,125,125,corner.png,
s,2694.23,2898.73,0,125,125,corner.png,
s,3996.1,1529.52,0,941,700,Vehicle.png,
s,3641.41,2687.6,0,134,182,Brown Assault.png,
s,1525.46,2247.92,0,157,218,Red Assault.png,
s,2652.14,1808.25,120,941,700,Vehicle.png,
s,2989.75,2616.94,0,175,229,Pyro.png,
s,4277.38,2157.63,0,175,229,Pyro.png,
s,1333.1,1388.2,162,155,247,Medic.png,
s,4096.79,2546.28,294,157,218,Red Assault.png,
s,2165.35,2589.46,33,134,182,Brown Assault.png,
s,1466.57,2620.87,42,134,182,Brown Assault.png,
